Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
11/30/2021,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,0.99,0.99
12/31/2021,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,1,1
12/31/2021,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,1,1
12/31/2021,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,1,1
12/31/2021,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,1,1
12/31/2021,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,1,1
12/31/2021,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,1,1
8/31/2021,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,0.81,0.79
8/31/2021,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,0.77,0.74
8/31/2021,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,0.87,0.86
8/31/2021,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,0.93,0.92
8/31/2021,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,0.89,0.87
8/31/2021,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,0.78,0.75
9/30/2021,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,0.9,0.88
9/30/2021,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,0.84,0.83
9/30/2021,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,0.88,0.86
9/30/2021,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,0.96,0.94
9/30/2021,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,0.96,0.92
9/30/2021,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,0.95,0.92
10/31/2021,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,1,0.98
10/31/2021,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,0.96,0.95
10/31/2021,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,1,0.99
8/31/2021,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,0.77,0.71
9/30/2021,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,0.87,0.8
10/31/2021,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,1,0.98
11/30/2021,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,1,1
12/31/2021,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,1,1
8/31/2021,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,0.8,0.77
8/31/2021,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,0.89,0.87
9/30/2021,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,0.94,0.88
9/30/2021,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,0.92,0.88
10/31/2021,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,1,0.98
10/31/2021,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,1,0.98
11/30/2021,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,1,1
11/30/2021,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,1,1
12/31/2021,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,1,0.99
12/31/2021,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,1,1
8/31/2021,Extendicare Timmins,3044,Timmins,PORCUPINE,0.97,0.93
8/31/2021,Golden Manor,M530,Timmins,PORCUPINE,0.96,0.95
9/30/2021,Extendicare Timmins,3044,Timmins,PORCUPINE,0.98,0.97
9/30/2021,Golden Manor,M530,Timmins,PORCUPINE,0.98,0.95
10/31/2021,Extendicare Timmins,3044,Timmins,PORCUPINE,1,1
10/31/2021,Golden Manor,M530,Timmins,PORCUPINE,1,0.99
11/30/2021,Extendicare Timmins,3044,Timmins,PORCUPINE,0.99,0.99
11/30/2021,Golden Manor,M530,Timmins,PORCUPINE,1,1
12/31/2021,Extendicare Timmins,3044,Timmins,PORCUPINE,1,1
12/31/2021,Golden Manor,M530,Timmins,PORCUPINE,1,1
8/31/2021,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,0.85,0.83
8/31/2021,Belmont House,2985,Toronto,TORONTO,0.95,0.94
8/31/2021,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.94,0.93
8/31/2021,Cedarvale Terrace,2591,Toronto,TORONTO,0.96,0.94
8/31/2021,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,0.82,0.82
8/31/2021,Chester Village,2970,Toronto,TORONTO,0.92,0.92
8/31/2021,Copernicus Lodge,2937,Toronto,TORONTO,0.65,0.63
8/31/2021,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
8/31/2021,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.94,0.93
8/31/2021,Fairview Nursing Home,2723,Toronto,TORONTO,0.94,0.93
8/31/2021,Fountain View Care Community,2836,Toronto,TORONTO,0.95,0.93
8/31/2021,Fudger House,M524,Toronto,TORONTO,0.96,0.95
8/31/2021,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
8/31/2021,Harmony Hills Care Community,2832,Toronto,TORONTO,0.93,0.91
8/31/2021,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.98,0.96
8/31/2021,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,0.93,0.9
8/31/2021,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,0.94,0.92
8/31/2021,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,0.75,0.71
8/31/2021,Lakeshore Lodge,M595,Toronto,TORONTO,0.87,0.87
8/31/2021,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,0.95,0.95
8/31/2021,Main Street Terrace,2589,Toronto,TORONTO,0.94,0.9
8/31/2021,Maynard Nursing Home,2211,Toronto,TORONTO,0.95,0.93
8/31/2021,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,0.98,0.97
8/31/2021,Nisbet Lodge,3003,Toronto,TORONTO,0.96,0.93
8/31/2021,Norwood Nursing Home,2201,Toronto,TORONTO,0.88,0.88
8/31/2021,Providence Healthcare,3006,Toronto,TORONTO,0.94,0.93
8/31/2021,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,0.95,0.95
8/31/2021,Shepherd Lodge,2782,Toronto,TORONTO,0.91,0.87
8/31/2021,Sherbourne Place,2754,Toronto,TORONTO,0.97,0.96
8/31/2021,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,0.96,0.96
8/31/2021,St. George Care Community,2594,Toronto,TORONTO,0.92,0.86
8/31/2021,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,1,0.99
8/31/2021,The Heritage Nursing Home,2582,Toronto,TORONTO,0.98,0.98
8/31/2021,The Kensington Gardens,2852,Toronto,TORONTO,0.97,0.96
8/31/2021,The O'Neill Centre,2631,Toronto,TORONTO,0.96,0.93
8/31/2021,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,0.9,0.84
8/31/2021,True Davidson Acres,M586,Toronto,TORONTO,0.85,0.83
8/31/2021,Vermont Square,2575,Toronto,TORONTO,0.94,0.91
8/31/2021,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,0.97,0.96
8/31/2021,Wellesley Central Place,2959,Toronto,TORONTO,0.99,0.99
8/31/2021,West Park Long Term Care Centre,2848,Toronto,TORONTO,0.75,0.74
8/31/2021,Weston Terrace Care Community,2874,Toronto,TORONTO,0.91,0.86
9/30/2021,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,0.93,0.88
9/30/2021,Belmont House,2985,Toronto,TORONTO,0.96,0.95
9/30/2021,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.96,0.94
9/30/2021,Cedarvale Terrace,2591,Toronto,TORONTO,0.99,0.98
9/30/2021,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,0.91,0.83
9/30/2021,Chester Village,2970,Toronto,TORONTO,0.96,0.95
9/30/2021,Copernicus Lodge,2937,Toronto,TORONTO,0.67,0.63
9/30/2021,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
9/30/2021,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.98,0.97
9/30/2021,Fairview Nursing Home,2723,Toronto,TORONTO,0.97,0.95
9/30/2021,Fountain View Care Community,2836,Toronto,TORONTO,0.98,0.95
9/30/2021,Fudger House,M524,Toronto,TORONTO,0.97,0.97
9/30/2021,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
9/30/2021,Harmony Hills Care Community,2832,Toronto,TORONTO,0.96,0.94
9/30/2021,Harold and Grace Baker Centre,2732,Toronto,TORONTO,1,1
9/30/2021,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,0.99,0.97
9/30/2021,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,1,0.97
9/30/2021,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,0.75,0.74
9/30/2021,Lakeshore Lodge,M595,Toronto,TORONTO,1,0.96
9/30/2021,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,0.98,0.95
9/30/2021,Main Street Terrace,2589,Toronto,TORONTO,0.97,0.96
9/30/2021,Maynard Nursing Home,2211,Toronto,TORONTO,1,0.96
9/30/2021,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,0.98,0.97
9/30/2021,Nisbet Lodge,3003,Toronto,TORONTO,0.94,0.91
9/30/2021,Norwood Nursing Home,2201,Toronto,TORONTO,0.91,0.91
9/30/2021,Providence Healthcare,3006,Toronto,TORONTO,0.98,0.96
9/30/2021,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,0.99,0.99
9/30/2021,Shepherd Lodge,2782,Toronto,TORONTO,0.93,0.89
9/30/2021,Sherbourne Place,2754,Toronto,TORONTO,0.97,0.97
9/30/2021,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,0.96,0.96
9/30/2021,St. George Care Community,2594,Toronto,TORONTO,0.98,0.95
9/30/2021,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,1,0.99
9/30/2021,The Heritage Nursing Home,2582,Toronto,TORONTO,0.99,0.98
9/30/2021,The Kensington Gardens,2852,Toronto,TORONTO,0.99,0.97
9/30/2021,The O'Neill Centre,2631,Toronto,TORONTO,0.97,0.95
9/30/2021,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,0.99,0.96
9/30/2021,True Davidson Acres,M586,Toronto,TORONTO,0.96,0.92
9/30/2021,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,0.98,0.97
9/30/2021,Wellesley Central Place,2959,Toronto,TORONTO,0.99,0.99
9/30/2021,West Park Long Term Care Centre,2848,Toronto,TORONTO,0.85,0.79
9/30/2021,Weston Terrace Care Community,2874,Toronto,TORONTO,0.96,0.94
10/31/2021,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,0.96,0.95
10/31/2021,Belmont House,2985,Toronto,TORONTO,0.99,0.97
10/31/2021,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.98,0.96
10/31/2021,Cedarvale Terrace,2591,Toronto,TORONTO,1,0.96
10/31/2021,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,1,0.97
10/31/2021,Chester Village,2970,Toronto,TORONTO,0.99,0.97
10/31/2021,Copernicus Lodge,2937,Toronto,TORONTO,1,0.88
10/31/2021,Elm Grove Living Centre,2515,Toronto,TORONTO,1,0.99
10/31/2021,Extendicare Rouge Valley,2883,Toronto,TORONTO,1,0.99
10/31/2021,Fairview Nursing Home,2723,Toronto,TORONTO,0.97,0.95
10/31/2021,Fountain View Care Community,2836,Toronto,TORONTO,1,0.99
10/31/2021,Fudger House,M524,Toronto,TORONTO,0.99,0.98
10/31/2021,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
10/31/2021,Harmony Hills Care Community,2832,Toronto,TORONTO,1,0.99
10/31/2021,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.99,0.99
10/31/2021,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,1,1
10/31/2021,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,0.97,0.95
10/31/2021,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,0.98,0.92
10/31/2021,Lakeshore Lodge,M595,Toronto,TORONTO,1,0.97
10/31/2021,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,1,0.99
10/31/2021,Main Street Terrace,2589,Toronto,TORONTO,1,0.99
10/31/2021,Maynard Nursing Home,2211,Toronto,TORONTO,1,1
10/31/2021,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,1,1
10/31/2021,Nisbet Lodge,3003,Toronto,TORONTO,0.97,0.94
10/31/2021,Norwood Nursing Home,2201,Toronto,TORONTO,1,0.96
10/31/2021,Providence Healthcare,3006,Toronto,TORONTO,0.98,0.95
10/31/2021,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,1,1
10/31/2021,Shepherd Lodge,2782,Toronto,TORONTO,0.98,0.94
10/31/2021,Sherbourne Place,2754,Toronto,TORONTO,1,0.99
10/31/2021,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,0.97,0.96
10/31/2021,St. George Care Community,2594,Toronto,TORONTO,1,0.99
10/31/2021,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,0.97,0.96
10/31/2021,The Heritage Nursing Home,2582,Toronto,TORONTO,1,1
10/31/2021,The Kensington Gardens,2852,Toronto,TORONTO,1,1
10/31/2021,The O'Neill Centre,2631,Toronto,TORONTO,1,0.98
10/31/2021,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,1,1
10/31/2021,True Davidson Acres,M586,Toronto,TORONTO,0.97,0.95
10/31/2021,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,0.99,0.98
10/31/2021,Wellesley Central Place,2959,Toronto,TORONTO,1,1
10/31/2021,West Park Long Term Care Centre,2848,Toronto,TORONTO,1,0.96
10/31/2021,Weston Terrace Care Community,2874,Toronto,TORONTO,0.99,0.97
11/30/2021,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,1,0.99
11/30/2021,Belmont House,2985,Toronto,TORONTO,1,0.99
11/30/2021,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.99,0.98
11/30/2021,Cedarvale Terrace,2591,Toronto,TORONTO,1,1
11/30/2021,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,1,1
11/30/2021,Chester Village,2970,Toronto,TORONTO,1,1
11/30/2021,Copernicus Lodge,2937,Toronto,TORONTO,1,0.95
11/30/2021,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
11/30/2021,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.99,0.99
11/30/2021,Fairview Nursing Home,2723,Toronto,TORONTO,1,1
11/30/2021,Fountain View Care Community,2836,Toronto,TORONTO,1,1
11/30/2021,Fudger House,M524,Toronto,TORONTO,1,0.99
11/30/2021,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
11/30/2021,Harmony Hills Care Community,2832,Toronto,TORONTO,1,1
11/30/2021,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.99,0.99
11/30/2021,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,1,1
11/30/2021,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,1,1
11/30/2021,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,1,1
11/30/2021,Lakeshore Lodge,M595,Toronto,TORONTO,0.98,0.95
11/30/2021,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,1,1
11/30/2021,Main Street Terrace,2589,Toronto,TORONTO,1,1
11/30/2021,Maynard Nursing Home,2211,Toronto,TORONTO,1,1
11/30/2021,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,1,1
11/30/2021,Nisbet Lodge,3003,Toronto,TORONTO,1,1
11/30/2021,Norwood Nursing Home,2201,Toronto,TORONTO,1,1
11/30/2021,Providence Healthcare,3006,Toronto,TORONTO,1,1
11/30/2021,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,1,1
11/30/2021,Shepherd Lodge,2782,Toronto,TORONTO,1,1
11/30/2021,Sherbourne Place,2754,Toronto,TORONTO,1,0.99
11/30/2021,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,1,0.98
11/30/2021,St. George Care Community,2594,Toronto,TORONTO,1,1
11/30/2021,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,1,1
11/30/2021,The Heritage Nursing Home,2582,Toronto,TORONTO,1,1
11/30/2021,The Kensington Gardens,2852,Toronto,TORONTO,1,1
11/30/2021,The O'Neill Centre,2631,Toronto,TORONTO,1,1
11/30/2021,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,1,1
11/30/2021,True Davidson Acres,M586,Toronto,TORONTO,0.99,0.98
11/30/2021,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,1,1
11/30/2021,Wellesley Central Place,2959,Toronto,TORONTO,1,1
11/30/2021,West Park Long Term Care Centre,2848,Toronto,TORONTO,1,1
11/30/2021,Weston Terrace Care Community,2874,Toronto,TORONTO,0.99,0.99
12/31/2021,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,1,1
12/31/2021,Belmont House,2985,Toronto,TORONTO,1,1
12/31/2021,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,1,1
12/31/2021,Chester Village,2970,Toronto,TORONTO,1,1
12/31/2021,Copernicus Lodge,2937,Toronto,TORONTO,1,1
12/31/2021,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
12/31/2021,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.98,0.98
12/31/2021,Fairview Nursing Home,2723,Toronto,TORONTO,1,1
12/31/2021,Fountain View Care Community,2836,Toronto,TORONTO,1,1
12/31/2021,Fudger House,M524,Toronto,TORONTO,1,1
12/31/2021,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
12/31/2021,Harmony Hills Care Community,2832,Toronto,TORONTO,1,1
12/31/2021,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.99,0.99
12/31/2021,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,1,1
12/31/2021,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,1,1
12/31/2021,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,1,1
12/31/2021,Lakeshore Lodge,M595,Toronto,TORONTO,1,1
12/31/2021,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,1,1
12/31/2021,Main Street Terrace,2589,Toronto,TORONTO,1,1
12/31/2021,Maynard Nursing Home,2211,Toronto,TORONTO,1,1
12/31/2021,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,1,1
12/31/2021,Nisbet Lodge,3003,Toronto,TORONTO,1,1
12/31/2021,Norwood Nursing Home,2201,Toronto,TORONTO,1,1
12/31/2021,Providence Healthcare,3006,Toronto,TORONTO,1,1
12/31/2021,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,1,1
12/31/2021,Shepherd Lodge,2782,Toronto,TORONTO,1,1
12/31/2021,Sherbourne Place,2754,Toronto,TORONTO,1,1
12/31/2021,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,1,1
12/31/2021,St. George Care Community,2594,Toronto,TORONTO,1,1
12/31/2021,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,1,1
12/31/2021,The Heritage Nursing Home,2582,Toronto,TORONTO,1,1
12/31/2021,The Kensington Gardens,2852,Toronto,TORONTO,1,1
12/31/2021,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,1,1
12/31/2021,True Davidson Acres,M586,Toronto,TORONTO,1,1
12/31/2021,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,1,1
12/31/2021,Wellesley Central Place,2959,Toronto,TORONTO,1,1
12/31/2021,Weston Terrace Care Community,2874,Toronto,TORONTO,1,0.99
8/31/2021,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,0.74,0.71
9/30/2021,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,0.81,0.73
10/31/2021,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,0.92,0.82
11/30/2021,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,1,1
12/31/2021,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,1,1
8/31/2021,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,0.86,0.85
8/31/2021,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,0.86,0.82
9/30/2021,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,0.88,0.85
9/30/2021,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,0.9,0.86
10/31/2021,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,0.94,0.88
10/31/2021,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,0.9,0.86
11/30/2021,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,1,1
11/30/2021,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,1,1
12/31/2021,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,1,1
8/31/2021,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,0.85,0.8
9/30/2021,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,0.86,0.83
10/31/2021,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,0.94
11/30/2021,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,1
12/31/2021,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,1
8/31/2021,Union Villa,3018,Unionville,YORK REGION,0.96,0.95
9/30/2021,Union Villa,3018,Unionville,YORK REGION,0.97,0.97
10/31/2021,Union Villa,3018,Unionville,YORK REGION,0.99,0.98
11/30/2021,Union Villa,3018,Unionville,YORK REGION,0.99,0.98
12/31/2021,Union Villa,3018,Unionville,YORK REGION,1,1
8/31/2021,ReachView Village,2635,Uxbridge,DURHAM,0.91,0.91
9/30/2021,ReachView Village,2635,Uxbridge,DURHAM,0.93,0.91
10/31/2021,ReachView Village,2635,Uxbridge,DURHAM,1,0.97
11/30/2021,ReachView Village,2635,Uxbridge,DURHAM,0.99,0.99
12/31/2021,ReachView Village,2635,Uxbridge,DURHAM,1,1
10/31/2021,Elizabeth Centre,2868,Val Caron,SUDBURY,1,0.98
11/30/2021,Elizabeth Centre,2868,Val Caron,SUDBURY,1,1
12/31/2021,Elizabeth Centre,2868,Val Caron,SUDBURY,0.99,0.99
8/31/2021,Elizabeth Centre,2868,Val Caron,SUDBURY,0.9,0.84
9/30/2021,Elizabeth Centre,2868,Val Caron,SUDBURY,0.94,0.88
8/31/2021,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,0.89,0.85
9/30/2021,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,0.97,0.81
10/31/2021,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,0.97,0.96
11/30/2021,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,1,1
12/31/2021,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,1,1
8/31/2021,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.97,0.92
9/30/2021,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.98
10/31/2021,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.99
11/30/2021,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.99
12/31/2021,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.99
8/31/2021,United Mennonite Home,2951,Vineland,NIAGARA,0.76,0.7
9/30/2021,United Mennonite Home,2951,Vineland,NIAGARA,0.83,0.76
10/31/2021,United Mennonite Home,2951,Vineland,NIAGARA,0.9,0.84
11/30/2021,United Mennonite Home,2951,Vineland,NIAGARA,0.99,0.97
12/31/2021,United Mennonite Home,2951,Vineland,NIAGARA,1,1
8/31/2021,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.93,0.89
9/30/2021,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.95,0.93
10/31/2021,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.98,0.96
11/30/2021,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.99,0.98
12/31/2021,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,1,0.99
8/31/2021,Brucelea Haven Long Term Care,M507,Walkerton,GREY-BRUCE,0.8,0.76
9/30/2021,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,0.82,0.77
10/31/2021,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,0.94,0.83
11/30/2021,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,1,0.98
12/31/2021,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,1,1
8/31/2021,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,0.79,0.77
9/30/2021,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,0.88,0.81
10/31/2021,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,0.94,0.87
11/30/2021,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,0.95,0.95
12/31/2021,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,1,1
8/31/2021,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,0.86,0.86
9/30/2021,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,0.87,0.85
10/31/2021,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,0.94,0.9
11/30/2021,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,1,1
12/31/2021,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,1,1
8/31/2021,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.9,0.86
9/30/2021,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.92,0.88
10/31/2021,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,1,1
11/30/2021,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.97,0.97
12/31/2021,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.97,0.97
8/31/2021,Alexander Place,2861,Waterdown,HAMILTON,1,0.89
9/30/2021,Alexander Place,2861,Waterdown,HAMILTON,0.98,0.9
10/31/2021,Alexander Place,2861,Waterdown,HAMILTON,0.99,0.99
11/30/2021,Alexander Place,2861,Waterdown,HAMILTON,0.99,0.99
12/31/2021,Alexander Place,2861,Waterdown,HAMILTON,1,1
8/31/2021,Columbia Forest,2856,Waterloo,WATERLOO,0.89,0.87
8/31/2021,Parkwood Mennonite Home,2952,Waterloo,WATERLOO,0.94,0.91
8/31/2021,Pinehaven Nursing Home,2805,Waterloo,WATERLOO,0.93,0.92
